67,6,2,6241,1164,1042,4.2,1.6,8.709e+05,7.6315e+05,2.2,626,1.115e+06
76,2,0,5688,569,296,1.4,1.6,6.7299e+05,3.1761e+05,2.6,144,1.0065e+06
86,2,0,2949,213,108,1,1.2,6.0339e+05,29934,1.4,1149,1.0441e+06
83,1,0,4859,238,189,0.8,0.8,2.2983e+05,3.057e+05,4.2,421,1.0047e+06
68,14,1,7065,465,380,8.4,5.4,2.2437e+05,83658,6.2,236,1.5123e+06
90,30,43,1721,153,120,0.8,0.8,24277,27695,1.8,382,9.7751e+05
91,20,29,1997,94,64,0.2,0.2,4637,6918,2,3956,1.7756e+06
85,7,0,2365,205,176,3,1.8,74832,63129,1,482,1.0594e+06
91,1,1,368,26,23,0.2,0.2,3796,10090,1.6,165,1.7419e+06
84,5,0,2384,322,276,3.41,1.6,1.5757e+05,85444,2,906,1.1295e+06
90,0,0,2285,207,167,0.4,0.6,1.7426e+05,45943,3.5,1224,1.0389e+06
89,46,55,1866,133,101,2,3.99,2.525e+05,1.7334e+05,4.4,2889,1.547e+06
81,10,4,5748,444,256,0.4,0.6,1.9025e+05,99158,3,136,1.0218e+06
86,3,0,1752,151,80,0.4,0.4,5.707e+05,77482,3.8,115,1.5314e+06
71,18,2,4780,351,327,1,1.4,7.3519e+05,4.8123e+05,5,154,9.7246e+05
83,41,54,2578,193,108,1.2,1.4,2.1263e+05,32407,1,910,1.0572e+06
93,20,29,2386,164,155,0.2,0.2,77339,62093,2.2,1411,1.725e+06
90,20,0,2710,115,144,0.6,0.6,16730,61107,1,183,1.0182e+06
94,6,5,1730,133,101,0.2,0.2,21597,48037,3.6,2755,1.0483e+06
85,31,25,3787,337,196,1.6,2,1.3046e+05,54047,1.4,183,1.0853e+06
77,15,8,3268,448,387,6.01,2.2,2.261e+05,90644,1.5,477,9.6823e+05
84,8,4,5225,195,149,0.8,1.2,1.279e+05,1.4141e+05,3.8,3091,1.3445e+06
92,0,0,2077,99,98,0.2,0.2,7498,1.1821e+05,2.6,677,1.0195e+06
93,2,1,1395,99,130,0.6,0.6,1.129e+05,89579,2,195,1.708e+06
92,0,0,1345,138,97,0.6,1.2,1.2195e+05,31895,1,359,1.0292e+06
91,1,0,3765,108,95,0.6,1,76969,84407,3.5,392,1.0163e+06
98,0,0,150,9,19,0.2,0.2,2074,12320,1,7306,1.8733e+06
71,51,61,3761,539,395,7,2.8,5.6451e+05,1.1091e+05,6.2,239,1.5966e+06
92,2,0,1230,73,45,1.8,4.8,3.6778e+05,2.8141e+05,2,322,1.7602e+06
89,1,0,2287,232,231,1.2,3.99,15551,28181,2,140,1.0975e+06
94,1,1,572,244,62,0.8,1.2,4.7981e+05,3.8419e+05,2.4,5505,1.8283e+06
91,6,5,3792,191,115,0.2,0.2,18171,35150,1.5,541,1.1199e+06
85,3,1,3886,455,244,2.4,6.4,2.3487e+05,41348,1.7,222,1.0943e+06
75,6,0,4755,462,280,4.77,3.18,3.6739e+05,2.5285e+05,2.3,219,1.1183e+06
79,7,0,3237,403,344,6.6,1.8,2.422e+05,61619,2.4,7714,1.871e+06
93,7,1,962,48,40,1.4,1.2,48929,27998,2.2,2877,1.5471e+06
78,15,11,2937,187,172,2.6,3.4,85740,1.3301e+05,1.2,669,1.0442e+06
87,9,0,2698,260,111,0.8,0.4,3.7592e+05,31631,1.6,1057,1.0194e+06
77,35,44,3279,353,299,4.6,3.4,2.6919e+05,1.0428e+05,1.5,678,1.0148e+06
88,4,0,4492,348,334,0.2,0.2,78672,78979,3,310,1.0455e+06
88,4,2,4612,375,277,0.4,0.4,1.2165e+05,1.1112e+05,1,336,1.0703e+06
73,20,13,5833,1237,1078,3.81,3.01,9.0898e+05,7.9653e+05,2,915,1.0822e+06
94,45,58,948,99,48,1.4,8.6,1.0141e+05,22408,2.2,3620,1.7465e+06
84,16,0,1404,131,100,3.4,4,71028,29572,1.5,145,1.0581e+06
66,18,0,6356,739,557,8.6,3.2,3.9929e+05,77676,1,185,1.0668e+06
98,2,1,205,16,16,0.2,0.2,23724,5015,1,8438,1.8657e+06
85,4,2,3494,228,163,1.4,2.2,31729,25312,3,337,1.1034e+06
91,7,4,4947,246,146,0.6,0.6,43806,1.0962e+05,2.8,2515,1.6433e+06
92,3,1,357,27,14,1.8,1.8,44160,13197,1,7793,1.8689e+06
89,1,0,4520,335,161,0.8,2.4,2.45e+05,29445,1.2,167,1.0009e+06
90,7,4,1366,161,126,2,1.6,56618,37103,1,870,9.9827e+05
88,56,75,3232,252,185,1.8,6,66912,31808,2,485,1.0988e+06
83,2,0,2977,516,389,1.4,1.6,3.8255e+05,1.0784e+05,3.4,293,1.6929e+06
83,8,0,2363,472,349,3.59,1.2,1.8791e+05,1.3057e+05,1,432,1.0602e+06
87,53,78,1163,90,205,1.4,7.6,8742,5.1742e+05,2,1570,1.0423e+06
85,1,0,3689,333,174,0.4,0.6,1.4616e+05,96026,1.5,183,1.1292e+06
94,1,0,1649,107,71,0.2,0.2,16691,61172,2.2,4795,1.7279e+06
82,24,5,3703,303,143,4.6,9.8,4.2625e+05,52575,4.8,450,1.5405e+06
88,1,1,712,130,41,0.2,0.2,6.0564e+05,25952,1,296,1.0368e+06
0,49,70,2104,412,136,0.8,0.6,5.9046e+05,5.5941e+05,265,84,16
78,19,8,5255,152,81,2.6,8.2,76221,44818,4.8,1777,1.559e+06
95,30,38,546,172,99,0.2,0.2,1.1965e+05,1.3554e+05,3.2,167,1.7362e+06
79,26,18,4169,837,451,1.8,3.4,1.0353e+05,34744,4,623,1.5406e+06
69,39,11,4305,447,291,6.79,7.58,1.8779e+05,87124,1,843,1.1058e+06
96,0,0,784,61,45,0.4,0.6,14287,15889,1,1543,9.9876e+05
59,212,208,6286,761,581,8.02,2.4,1.0798e+06,2.0798e+05,3.8,154,1.0821e+06
88,4,0,1683,203,97,0.8,1,2.0842e+05,23930,4,1302,1.0709e+06
65,9,0,7555,1251,1124,5.39,2.2,1.1392e+06,7.9854e+05,1.2,450,1.1091e+06
94,2,0,2166,87,78,0.6,0.6,25562,73636,2.4,4718,1.7279e+06
88,65,60,2391,156,100,1,0.8,1.8853e+05,52404,1.2,723,1.007e+06
96,1,1,973,49,39,0.2,0.2,5749,25238,3,389,1.0085e+06
66,25,6,4636,705,485,6.6,2.2,4.6704e+05,2.7559e+05,5.8,326,1.5466e+06
93,0,0,691,25,18,0.2,0.2,912,5944,1.8,817,1.7506e+06
95,52,70,1699,125,106,0.2,0.2,6046,26711,1.8,536,9.7707e+05
92,0,0,2563,217,166,0.2,0,94197,34963,2.3,138,1.0578e+06
97,18,26,188,27,18,0.2,0.2,82883,9349,1.6,9241,1.8676e+06
98,1,0,362,49,28,0.2,0.2,85833,4820,2.4,317,1.7155e+06
79,5,0,3820,374,323,5.01,2.2,1.7944e+05,20591,1.6,346,1.7317e+06
93,5,0,1779,144,92,0.6,0.8,2.6593e+05,1.0909e+05,2.4,1990,1.5433e+06
81,90,110,3933,262,171,2.8,3.4,2.7234e+05,12135,7,333,1.2982e+06
90,4,2,1450,238,173,0.6,1.8,1.3771e+05,1.2356e+05,3.6,132,1.0519e+06
82,5,0,3552,372,304,3.99,1.4,2.0849e+05,24924,1.2,214,9.7804e+05
77,7,4,3158,248,158,1.6,2.4,7.8702e+05,3.0825e+05,1.8,304,1.0157e+06
90,18,17,541,157,72,1,3,2.2468e+05,2.4677e+05,2.2,4152,1.8271e+06
96,1,0,492,46,75,0.6,0.6,15833,8868,3,292,1.7161e+06
71,13,1,4228,507,417,6.57,3.19,1.9095e+05,65011,2,139,1.0093e+06
88,2,2,322,41,46,0.2,0.2,25489,31649,1,1703,1.7722e+06
94,30,43,1267,75,54,0.8,0.8,5.0281e+05,3.0096e+05,2.8,955,1.759e+06
63,43,0,3443,274,98,11.62,34.87,6.8545e+05,55666,3.5,254,1.0919e+06
85,1,0,4327,334,190,1,3.8,1.6051e+05,34348,1,417,1.0938e+06
60,59,54,6294,593,342,6.39,2.79,8.9722e+05,60330,4.4,134,1.5251e+06
87,34,24,2523,128,80,1.8,7,82901,91402,5.6,2513,1.5764e+06
90,1,0,4547,172,138,0.2,0.2,8885,38067,1,2287,1.1127e+06
93,0,0,210,30,25,0.2,0.2,3772,9781,1.8,1187,1.767e+06
95,14,19,2283,97,141,0.2,0.2,4429,12351,2,667,1.7201e+06
97,1,1,259,37,31,0.2,0.2,39112,11366,1,7274,1.8472e+06
80,55,57,1660,110,79,2.99,4.59,1.4745e+05,90600,3.2,859,1.5095e+06
81,25,0,1420,165,98,6.19,18.16,3.0017e+05,25054,1,339,1.0867e+06
75,20,14,6044,423,329,1.4,0.8,4.6131e+05,1.5033e+05,6.6,332,1.2985e+06
96,1,0,362,37,82,0.2,0.2,90723,86835,3.2,990,1.7165e+06
81,9,2,2735,384,291,3.59,5.78,1.8649e+05,1.4155e+05,1,473,1.0933e+06
50,59,5,4215,255,127,14.17,32.53,1.4706e+05,56430,3,176,1.1005e+06
93,6,5,1633,126,90,0.2,0.2,1.2588e+05,48981,2,5097,1.6736e+06
83,1,0,3744,407,216,0.99,1.59,9.2649e+05,1.6714e+05,2.6,125,1.0092e+06
88,21,6,1974,183,191,2,1.8,1.3e+05,1.0934e+05,3.4,550,1.5326e+06
68,37,0,3486,312,132,8.18,23.35,8.8541e+05,33458,3.2,134,1.093e+06
82,110,105,2055,293,267,3.59,1,1.2457e+05,69621,1.8,3654,1.7699e+06
82,5,0,1170,156,99,6,3.6,3.487e+05,2.4509e+05,3.6,3803,1.8228e+06
98,0,0,510,47,36,0.2,0.2,1091,6084,1.4,472,1.7309e+06
90,2,0,836,154,160,1.2,1.2,3.6565e+05,1.535e+05,2.2,112,1.7145e+06
97,16,23,241,34,25,0.2,0.2,40579,15141,1,8741,1.8351e+06
90,0,0,3884,199,199,0.4,1.8,21250,3.8752e+05,2,187,1.3808e+06
89,3,1,479,39,44,1.6,1.6,61375,49795,1.8,6517,1.8559e+06
84,4,0,3039,200,137,2.2,1.2,1.6673e+05,30197,2.7,313,1.1044e+06
80,14,0,4146,450,322,3.79,1.2,2.8838e+05,64184,1.5,421,1.0568e+06
91,4,2,2426,145,307,1,0.4,39889,42104,1,264,1.0544e+06
91,44,59,2191,228,146,1.6,0.6,47032,37191,4.2,748,9.727e+05
93,2,2,1935,280,274,0.4,1.4,57186,32631,1.7,552,1.0454e+06
77,8,0,1699,100,70,7,20,70050,15979,1,156,1.1146e+06
82,43,59,3706,248,182,1,2.6,42272,97027,1.3,926,1.1221e+06
82,2,0,528,74,66,2,2,51954,33545,1.4,2924,1.7801e+06
93,1,1,1392,137,57,0.2,0.2,20860,77843,1,449,1.7575e+06
92,2,0,1328,150,99,0.4,0.6,89429,1.0775e+05,1.8,337,1.0629e+06
97,0,0,2282,104,87,0.2,0.2,17057,3674,2.2,797,1.4489e+06
91,2,0,431,55,50,1.4,1.6,45640,21646,2.2,4033,1.7757e+06
74,28,14,6780,255,145,2.8,3.8,1.4919e+05,69030,3.6,864,1.6427e+06
98,2,1,162,13,13,0.2,0.2,10981,13750,1,8292,1.8599e+06
95,2,0,667,131,141,1.4,4.8,2185,12395,1,7617,1.88e+06
85,19,5,2394,234,115,2.2,6,6.2116e+05,1.3214e+05,3.2,278,1.5365e+06
0,37,43,1221,172,99,0.6,0.8,2.9535e+05,33811,336,90,9
93,2,0,2159,179,92,0.2,0.2,6047,22108,1,140,1.0655e+06
56,79,28,8284,691,447,9.6,12,4.6586e+05,1.4102e+05,8.6,271,1.5962e+06
0,9,8,2967,221,147,0.2,0.2,1.8522e+05,44145,144,79,21
88,2,0,3454,243,217,2.4,0.8,61663,43911,1,571,1.0142e+06
99,0,0,139,10,15,0.2,0.2,1088,12201,1,6570,1.8474e+06
92,1,1,1534,182,94,0.2,0.2,4389,14758,1.2,399,1.1173e+06
75,34,11,5892,131,111,3.2,8.8,1.9867e+05,85450,3.4,685,1.6303e+06
74,294,298,3859,382,235,5.99,3.39,1.2305e+05,1.6723e+05,2.6,205,1.0018e+06
90,5,1,2698,177,85,0.8,1,3.3053e+05,92690,2.8,167,1.5198e+06
92,6,1,769,104,33,2.4,2.8,2.3101e+05,12158,2.4,4482,1.8404e+06
97,1,0,1086,68,68,0.2,0.2,3146,21133,1.4,134,1.0896e+06
85,13,12,6369,529,171,0.2,0.2,2.0157e+05,1.4242e+05,1.8,208,1.0073e+06
92,1,0,2047,256,196,0.4,1.8,6.3965e+05,26139,3.2,286,1.0912e+06
93,22,14,1016,98,71,1,1.4,27652,41764,2,2644,1.7279e+06
96,1,1,2118,115,130,0.4,0.4,14685,11951,2.4,1046,1.7213e+06
95,45,64,712,47,46,0.4,0.4,42938,14112,2.2,488,9.9229e+05
79,9,0,2707,388,346,7.2,2.2,2.0786e+05,21122,3,2403,1.7683e+06
0,16,11,5084,277,209,2,1.6,1.8178e+05,53837,362,84,15
96,0,0,791,71,71,0.2,0.2,11946,21256,1.3,536,1.0641e+06
94,0,0,1961,142,84,0.2,0.2,1.2663e+05,19519,3,494,1.0275e+06
95,1,0,587,75,39,0.4,0.6,21868,13848,3.6,133,1.7163e+06
88,17,4,2446,199,79,4,3.4,2.1418e+05,1.405e+05,4.2,600,1.3373e+06
93,2,0,2494,198,148,0.2,0.2,41957,31916,3,247,1.0843e+06
90,3,1,2860,267,154,0.4,0.8,1.968e+05,1.6881e+05,1,278,1.0684e+06
87,81,100,2467,86,79,2,8.8,31296,67249,3,141,1.5263e+06
71,190,29,7360,457,327,2,8.58,1.2866e+05,1.0413e+05,3.2,179,1.3267e+06
99,2,0,192,11,30,0.2,0.2,464,22942,1,6231,1.8567e+06
95,1,0,1437,68,62,0.8,1.2,13136,18208,1,136,1.062e+06
93,3,0,972,36,21,1.8,3.19,72137,7678,1.4,7534,1.8652e+06
90,1,1,2565,291,194,0.6,0.8,10841,33495,1,133,1.1015e+06
92,1,0,3454,146,99,0.4,0.8,20262,42580,1,674,1.0589e+06
91,2,1,3803,145,110,0.8,3.19,6064,21324,1,195,1.0134e+06
87,10,3,1642,203,187,2.6,1.2,1.6646e+05,1.452e+05,3.2,218,1.5223e+06
88,1,0,4242,259,174,0.8,3,1.1257e+05,75288,1,248,1.1179e+06
97,2,1,396,35,30,0.4,0.4,7359,9680,1,7693,1.8715e+06
93,15,3,1203,61,34,1.6,1.8,1.6308e+05,33674,2.4,2744,1.5429e+06
86,8,4,2971,360,365,0.8,0.8,2.191e+05,1.02e+05,2.7,158,1.0255e+06
0,43,53,1012,250,147,1,3.61,1.6356e+06,1.5264e+06,147,90,10
88,2,2,1177,105,146,0.4,0.4,98413,3.9006e+05,2,120,1.3808e+06
94,4,0,1287,56,32,3.2,10.2,21470,10323,2.2,4563,1.8287e+06
91,4,0,1031,153,113,0.8,0.8,6.3276e+05,87279,2,132,1.0359e+06
0,13,2,1510,151,109,2.39,3.59,45093,27988,178,87,13
92,2,0,3504,154,120,0.2,0.2,6741,56584,1,158,1.0694e+06
98,0,0,219,25,23,0.2,0.2,754,5505,1,585,1.7362e+06
97,0,0,1081,31,54,0.2,0.2,12142,1.4453e+05,1.6,8345,1.8647e+06
90,2,0,2941,214,118,1.2,3,20216,9736,2.8,1107,1.4037e+06
0,22,7,5753,715,476,3,2,2.2268e+05,2.0117e+05,173,72,28
93,2,0,3304,150,99,0.2,0.2,2.3598e+05,2.045e+05,5.6,2354,1.5429e+06
96,1,0,1347,71,77,0.2,0.2,5380,18794,4.8,1443,1.0752e+06
0,44,35,2235,395,377,2.2,2.6,6.8544e+05,4.0498e+05,99,73,27
84,8,0,3659,287,227,3.6,1,1.4096e+05,58917,2.4,244,1.6266e+06
86,29,42,3261,254,215,1.2,2.2,97834,4.094e+05,3,1203,1.3785e+06
79,57,76,3608,378,310,6.2,2.2,1.8233e+05,27624,3.4,463,1.7577e+06
97,1,1,330,163,40,0.2,0.2,2.8659e+05,2.6006e+05,2.2,5762,1.8308e+06
92,6,2,964,170,99,0.6,0.6,6.8351e+05,18269,3.2,226,1.0384e+06
94,0,0,1463,112,100,0.2,0.2,60598,58822,1.2,151,1.751e+06
95,199,229,543,78,58,0.4,0.8,1704,17048,1.2,712,1.0336e+06
89,2,1,713,86,77,0.2,0.2,36111,31145,1.4,1718,1.7683e+06
76,3,0,3295,196,165,1.4,2.4,92544,32340,3,168,1.0035e+06
83,14,3,3990,409,213,1.4,3.2,4.7791e+05,58581,5.8,3488,1.5401e+06
75,2,0,723,130,66,2.2,2.2,5.3364e+05,2.2328e+05,2.6,2107,1.8173e+06
74,1,0,6181,351,302,0.4,0.4,4.0044e+05,1.8655e+05,3.2,119,9.9633e+05
90,9,5,1371,119,68,2.6,5.2,2.2722e+05,20985,2,2517,1.0158e+06
74,34,45,8870,302,238,2,7.19,82170,33180,2.8,267,1.4446e+06
68,11,0,2951,291,216,8.82,18.04,4.5872e+05,1.0951e+05,1,131,1.1079e+06
98,0,0,494,48,33,0.2,0.2,1668,8215,2.6,317,1.7155e+06
87,15,9,3223,248,125,1.2,1.2,6.8907e+05,67101,6.6,633,1.3021e+06
79,16,3,5017,259,249,2.8,1.4,73537,2.3755e+05,4.8,2114,9.886e+05
92,1,0,322,63,34,0.2,0.2,3.2142e+05,9762,2.4,1187,1.7669e+06
93,2,1,2600,94,99,0.2,0.2,10046,93986,2,1346,1.5445e+06
81,3,1,534,57,80,1.8,1.8,74648,36616,2,3738,1.8217e+06
89,6,2,3396,212,144,0.6,2.2,1.9639e+05,92323,4,1874,1.5334e+06
95,1,0,1451,70,58,0.2,0.2,2748,18127,2,361,1.0144e+06
87,14,7,3574,100,79,1.8,7,27265,45823,2.4,3159,1.657e+06
93,5,0,850,66,97,1.2,3,41820,96770,1.5,681,1.0615e+06
98,1,1,191,14,14,0.2,0.2,7018,4533,1.2,7292,1.8637e+06
80,8,1,2168,339,279,7.19,5.19,4.0575e+05,2.1425e+05,3.2,3646,1.8161e+06
88,31,44,1768,101,69,1,1,61547,48953,1,216,1.1251e+06
81,6,1,4016,666,564,2.79,1,4.2529e+05,4.0446e+05,3,494,1.0937e+06
89,19,16,2550,309,163,0.4,0.4,1.9797e+05,57938,7.6,467,1.3222e+06
84,20,13,2046,230,144,1.6,2.99,1.9891e+05,62811,1.3,1102,1.127e+06
93,0,0,2927,140,132,0.2,0.2,3375,1.9529e+05,2.2,217,1.3835e+06
92,46,49,1715,111,83,1,2.4,1.7262e+05,26867,2.4,479,1.5371e+06
92,37,54,1507,114,102,0.4,0.4,56270,67686,1,466,1.066e+06
87,23,21,2218,123,88,0.4,0.4,1.7532e+05,24270,3.8,8833,1.3699e+06
91,40,26,1207,88,104,1.8,1.8,1.1086e+05,69840,3.2,193,1.5355e+06
99,2,1,214,34,21,0.2,0.2,1.7137e+05,14386,1.2,7734,1.8822e+06
98,0,0,658,51,47,0.2,0.2,4331,8920,2,3140,1.7077e+06
88,3,0,2522,167,111,0.8,0.4,30475,1.4112e+05,1,322,1.1284e+06
0,7,2,1611,67,81,0.6,0.6,31076,37271,522,95,5
98,0,0,184,13,36,0.2,0.2,992,35051,1.4,9223,1.8676e+06
90,30,43,3041,217,194,0.2,0.2,17786,30376,1.7,219,1.1017e+06
95,13,13,2065,176,86,0.2,0.2,11158,46073,2,1191,1.4583e+06
97,3,1,808,40,41,0.6,0.6,88250,84082,2,630,1.5333e+06
89,3,0,3471,187,95,1.6,2.4,2.8398e+05,13036,1.8,421,1.7345e+06
71,10,1,2728,242,216,8.78,17.96,3.4754e+05,75449,1,153,1.1005e+06
90,7,0,1505,208,172,3.4,1,78118,5127,2.4,6385,1.7115e+06
95,0,0,951,230,74,0.2,0.2,2.5481e+05,2.5434e+05,2.6,1716,1.7599e+06
89,55,72,2012,153,120,0.8,2.4,26815,27304,2.2,1232,9.753e+05
84,9,6,1042,109,79,2,3.4,1.359e+05,55307,3,317,9.4923e+05
91,14,8,2056,149,108,1.6,1.4,1.0417e+05,22894,3.4,507,1.3967e+06
92,7,5,2049,224,219,0.4,1.8,24158,36335,1,360,9.7613e+05
87,5,4,2857,282,159,0.4,0.6,2.386e+05,64868,1,427,1.1084e+06
77,107,134,3658,231,159,0.8,1.4,4.0574e+05,1.2029e+05,1,192,9.9896e+05
0,15,6,5508,436,337,3.59,1.2,1.3353e+05,32417,164,70,30
68,41,47,2048,147,108,11.22,23.85,1.3073e+05,19466,2.5,172,1.1166e+06
73,4,0,4009,456,435,3.59,2.4,4.7732e+05,4.2954e+05,1.7,2480,9.9747e+05
96,46,57,826,52,50,0.4,1.2,1.1057e+05,72773,1.2,8160,1.8371e+06
93,55,79,494,58,38,0.6,0.6,94256,19869,1,196,1.7299e+06
82,1,0,4506,264,230,0.8,1.2,2.6827e+05,5.3953e+05,2.2,330,1.0049e+06
88,44,62,1186,110,108,0.8,0.8,1.197e+05,57634,1.7,276,9.7461e+05
67,20,0,5669,716,530,9.58,4.59,2.7788e+05,64534,2,329,1.065e+06
83,8,1,4601,301,159,1.6,2,96261,74664,2,144,1.0734e+06
93,3,2,1931,233,120,0.6,0.6,2.7572e+05,2.0466e+05,3.6,2557,1.5826e+06
88,61,81,1299,270,76,0.6,0.8,2.4687e+05,40709,3.2,412,1.0253e+06
79,9,2,4384,236,161,1.2,3,2.7556e+05,1.3724e+05,3.2,1166,1.5278e+06
96,0,0,422,73,69,0.2,0.2,61305,54320,1,220,1.7513e+06
96,79,34,646,142,125,0.2,0.2,64251,78486,2,627,1.0086e+06
89,1,0,696,32,59,0.2,0.2,1.4269e+05,1.6238e+05,2.8,5323,1.6805e+06
78,1,0,523,98,51,0.2,0.2,4.7006e+05,21536,3.4,174,1.7501e+06
81,12,11,4904,189,184,1,2.4,4.7548e+05,69264,1.3,120,1.0094e+06
92,36,49,1394,117,94,0.6,2,39790,23048,1,159,1.0985e+06
82,51,69,4418,377,286,1.2,4,2.0192e+05,34319,6.2,1678,1.3863e+06
94,37,52,1883,177,110,0.2,0.2,3.4507e+05,79143,2.2,3257,1.6578e+06
96,0,0,344,54,24,0.8,0.8,3.4181e+05,18796,1.8,7350,1.8755e+06
85,6,0,2739,262,147,1.2,1.2,2.8604e+05,57739,1.7,139,1.1053e+06
92,15,12,1613,154,112,0.4,1.8,23200,23589,1.6,149,9.7292e+05
85,260,1,993,79,60,1.34,4.41,3.5431e+05,23354,1.2,162,9.5256e+05
98,1,0,345,50,38,0.2,0.2,42575,17007,1,465,1.7433e+06
88,52,72,2227,237,162,0.4,1.8,1.8669e+05,22599,1.3,198,1.1001e+06
94,1,0,1284,134,77,0.2,0.2,5757,24018,1.8,778,1.036e+06
91,6,2,3009,221,149,0.8,1.2,1.8303e+05,64920,2.2,623,1.6298e+06
55,28,10,4126,456,315,5.41,10.02,6.0762e+05,4.0075e+05,5.5,124,1.0031e+06
98,15,23,148,9,19,0.2,0.2,425,9693,1,6033,1.8556e+06
89,6,2,3626,212,182,1,0.8,37579,53591,3,2002,1.5322e+06
96,130,126,1089,113,68,0.4,0.4,6399,19869,1.6,575,1.019e+06
92,2,0,260,41,37,0.2,0.2,3108,4041,1.6,472,1.7471e+06
0,14,8,2329,146,92,1,1,1.4897e+05,71628,541,88,12
88,1,0,5414,319,195,0.2,0.2,95095,69238,1.5,134,1.0734e+06
0,31,10,3783,386,327,9.8,8.6,2.1933e+05,55674,292,70,30
79,22,17,3865,453,359,4.6,3.2,7.5852e+05,6.0121e+05,1.3,687,1.0144e+06
79,20,3,3675,333,283,3.4,1.6,2.8296e+05,1.7017e+05,5,325,1.2923e+06
93,5,0,1891,107,86,0.6,0.6,99766,32066,1.5,271,1.0817e+06
67,20,11,6131,220,120,5.4,27,3.2192e+05,1.2452e+05,5.6,779,1.6041e+06
91,3,1,393,29,13,2.2,2.2,47343,10636,1.4,7316,1.8497e+06
72,74,46,3174,442,351,10.2,5.6,2.0648e+05,36060,2,184,9.7227e+05
94,2,1,1896,121,107,0.2,0.2,1.0642e+05,47198,2,259,1.0165e+06
92,6,2,3078,177,143,1.2,0.6,36264,47053,3.6,3294,1.5436e+06
83,31,45,5475,316,316,0.8,0.8,95638,3.8561e+05,2.8,232,1.3774e+06
90,2,0,3693,118,110,0.8,2,45770,27854,1,1057,1.0554e+06
88,54,63,2491,207,119,2,3,1.0101e+06,85472,1.5,162,1.0696e+06
88,5,0,2005,207,132,3.61,2.2,97715,17133,2.4,7847,1.8662e+06
93,23,29,415,34,56,0.2,0.2,28673,57303,1.2,2212,1.7726e+06
74,16,1,4211,801,230,4.6,2.6,1.7768e+06,49372,3.2,843,1.5293e+06
98,0,0,1073,57,51,0.2,0.2,2235,25862,1.2,7721,1.8717e+06
88,55,80,2565,212,223,0.2,0.2,10423,2.6482e+05,2.4,607,1.0161e+06
92,36,50,1133,189,95,1,1.4,2.9088e+05,2.1722e+05,4,2282,1.6035e+06
90,5,2,4455,304,190,0.8,0.6,29321,1.4707e+05,2.4,930,1.377e+06
94,9,9,1547,83,55,0.2,0.2,7272,23709,1.5,986,1.0104e+06
71,19,13,6576,978,227,5.8,17.2,2.2144e+06,56365,2.2,522,1.0975e+06
89,68,52,1189,110,60,1,1.2,27373,23232,1.5,331,1.0232e+06
85,94,91,3302,370,149,0.8,2.59,3.032e+05,60139,1.2,174,1.1263e+06
0,25,3,1643,338,266,1,0.8,3.6187e+05,28712,197,88,12
89,6,1,1434,154,101,2.6,5.8,53733,35765,1,2943,1.0111e+06
82,44,56,684,87,65,2,2,1.9582e+05,38557,2.6,1122,1.789e+06
92,0,0,2672,289,166,0.4,0.4,80611,75919,5.4,3041,1.5985e+06
69,16,4,4378,173,123,9.2,20.6,45835,24670,1,306,1.1048e+06
70,17,1,5741,822,608,8.42,2.4,2.622e+05,60046,1.7,319,1.0697e+06
93,32,41,467,106,51,0.8,2,80631,5836,2,6231,1.7098e+06
95,2,1,875,40,28,0.6,0.6,98180,6014,1.2,5027,1.8288e+06
94,3,1,654,35,22,1.2,2.2,99031,16033,1,8511,1.8698e+06
89,4,0,2458,176,111,0.8,1.4,70087,28627,2,1258,9.6902e+05
86,4,0,4182,383,239,2.2,1.6,5.563e+05,4.1366e+05,1.8,3443,1.0414e+06
88,226,223,5011,355,242,0.4,0.2,2.5935e+05,2.4411e+05,3,130,1.3273e+06
97,1,0,217,22,30,0.2,0.2,1433,7319,1.2,6829,1.821e+06
86,18,2,2535,332,162,3.8,3.8,5.3571e+05,83384,5.6,548,1.2985e+06
86,4,1,4147,368,242,0.4,0.4,52481,1.0866e+05,1,366,1.0908e+06
74,5,0,1950,448,175,3.2,3,5.5615e+05,25751,3,1297,1.0471e+06
91,34,50,2256,214,159,0.6,0.6,94024,21088,1,165,1.0536e+06
93,1,0,2214,94,75,0.6,0.6,18542,11875,4,602,1.6384e+06
96,19,27,405,74,57,0.2,0.2,8428,13321,1,397,1.7428e+06
98,1,1,208,13,13,0.2,0.2,8649,3393,1,7381,1.8656e+06
70,15,7,3196,280,216,8,22.4,2.2294e+05,1.3753e+05,1.8,181,1.0769e+06
96,0,0,286,27,29,0.4,0.4,1133,7193,1,7295,1.8611e+06
87,7,0,3135,282,202,2.79,1,1.6321e+05,12979,3.8,233,1.3889e+06
89,3,0,921,46,20,2.6,2.8,1.1374e+05,20790,1,8829,1.8725e+06
93,5,1,1304,156,75,0.4,0.4,2.2073e+05,99327,5.4,2090,1.5573e+06
88,4,3,3183,180,115,0.8,1.2,13539,20608,1,247,1.0119e+06
97,2,0,913,65,49,0.4,0.6,6778,13844,2,315,1.0185e+06
62,48,0,3560,176,111,11.82,33.67,1.3324e+05,40724,2.3,181,1.111e+06
0,22,7,3510,404,264,4.79,4.39,5.2169e+05,2.2644e+05,280,75,25
96,0,0,603,117,91,0.2,0.2,2101,12113,2.2,700,1.722e+06
77,36,27,5339,550,371,3.4,1,5.5654e+05,4.7412e+05,3,3441,1.0399e+06
